SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,WeekID,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession
(For God's Sake) Give More Power To The PeopleThe Chi-lites,The Chi-lites,(For God's Sake) Give More Power To The People,"'chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul'",0dVabf3Sm1uHODq1vz2Lts,https://p.scdn.co/mp3-preview/e6d56add4e9409e78f087a02053a013c05af8c38?cid=b8d3901151d34489a160e3cf0ab1fa94,180133.0,0.0,The Ultimate Chi-Lites,0.665,0.552,6.0,-10.177,1.0,0.0307,0.493,0.0272,0.421,0.899,96.889,4.0,29.0,http://www.billboard.com/charts/hot-100/1971-05-08,1971Q2,38.0,1.0,46.0,38.0,5.0,5100.447,8.0,0
(For God's Sake) Give More Power To The PeopleThe Chi-lites,The Chi-lites,(For God's Sake) Give More Power To The People,"'chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul'",0dVabf3Sm1uHODq1vz2Lts,https://p.scdn.co/mp3-preview/e6d56add4e9409e78f087a02053a013c05af8c38?cid=b8d3901151d34489a160e3cf0ab1fa94,180133.0,0.0,The Ultimate Chi-Lites,0.665,0.552,6.0,-10.177,1.0,0.0307,0.493,0.0272,0.421,0.899,96.889,4.0,29.0,http://www.billboard.com/charts/hot-100/1971-05-01,1971Q2,46.0,1.0,65.0,46.0,4.0,5100.447,19.0,0
(For God's Sake) Give More Power To The PeopleThe Chi-lites,The Chi-lites,(For God's Sake) Give More Power To The People,"'chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul'",0dVabf3Sm1uHODq1vz2Lts,https://p.scdn.co/mp3-preview/e6d56add4e9409e78f087a02053a013c05af8c38?cid=b8d3901151d34489a160e3cf0ab1fa94,180133.0,0.0,The Ultimate Chi-Lites,0.665,0.552,6.0,-10.177,1.0,0.0307,0.493,0.0272,0.421,0.899,96.889,4.0,29.0,http://www.billboard.com/charts/hot-100/1971-05-22,1971Q2,28.0,1.0,29.0,28.0,7.0,5100.447,1.0,0
(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"'adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul'",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,0.0,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.429,0.0,0.3,0.736,120.811,4.0,26.0,http://www.billboard.com/charts/hot-100/1971-02-06,1971Q1,56.0,1.0,59.0,56.0,8.0,5072.996,3.0,0
(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"'adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul'",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,0.0,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.429,0.0,0.3,0.736,120.811,4.0,26.0,http://www.billboard.com/charts/hot-100/1971-01-02,1971Q1,95.0,1.0,97.0,95.0,3.0,5072.996,2.0,0
(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"'adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul'",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,0.0,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.429,0.0,0.3,0.736,120.811,4.0,26.0,http://www.billboard.com/charts/hot-100/1971-02-13,1971Q1,56.0,1.0,56.0,56.0,9.0,5072.996,0.0,0
(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"'adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul'",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,0.0,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.429,0.0,0.3,0.736,120.811,4.0,26.0,http://www.billboard.com/charts/hot-100/1971-01-09,1971Q1,75.0,1.0,95.0,75.0,4.0,5072.996,20.0,0
(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"'adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul'",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,0.0,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.429,0.0,0.3,0.736,120.811,4.0,26.0,http://www.billboard.com/charts/hot-100/1971-01-16,1971Q1,74.0,1.0,75.0,74.0,5.0,5072.996,1.0,0
(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"'adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul'",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,0.0,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.429,0.0,0.3,0.736,120.811,4.0,26.0,http://www.billboard.com/charts/hot-100/1971-02-20,1971Q1,61.0,1.0,56.0,56.0,10.0,5072.996,-5.0,0
(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"'adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul'",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,0.0,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.429,0.0,0.3,0.736,120.811,4.0,26.0,http://www.billboard.com/charts/hot-100/1971-01-23,1971Q1,63.0,1.0,74.0,63.0,6.0,5072.996,11.0,0
(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"'adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul'",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,0.0,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.429,0.0,0.3,0.736,120.811,4.0,26.0,http://www.billboard.com/charts/hot-100/1971-01-30,1971Q1,59.0,1.0,63.0,59.0,7.0,5072.996,4.0,0
(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"'adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul'",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,0.0,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.429,0.0,0.3,0.736,120.811,4.0,26.0,http://www.billboard.com/charts/hot-100/1971-02-27,1971Q1,70.0,1.0,61.0,56.0,11.0,5072.996,-9.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-06-10,1972Q2,48.0,1.0,64.0,48.0,2.0,5368.485,16.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-07-29,1972Q3,4.0,1.0,5.0,4.0,9.0,5419.184,1.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-06-17,1972Q2,41.0,1.0,48.0,41.0,3.0,5368.485,7.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-07-08,1972Q3,10.0,1.0,14.0,10.0,6.0,5419.184,4.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-08-05,1972Q3,3.0,1.0,4.0,3.0,10.0,5419.184,1.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-08-12,1972Q3,3.0,1.0,3.0,3.0,11.0,5419.184,0.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-07-01,1972Q3,14.0,1.0,19.0,14.0,5.0,5419.184,5.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-06-24,1972Q2,19.0,1.0,41.0,19.0,4.0,5368.485,22.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-07-15,1972Q3,9.0,1.0,10.0,9.0,7.0,5419.184,1.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-07-22,1972Q3,5.0,1.0,9.0,5.0,8.0,5419.184,4.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-08-19,1972Q3,4.0,1.0,3.0,3.0,12.0,5419.184,-1.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-08-26,1972Q3,6.0,1.0,4.0,3.0,13.0,5419.184,-2.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-09-09,1972Q3,24.0,1.0,13.0,3.0,15.0,5419.184,-11.0,0
(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"'classic soul', 'memphis soul', 'southern soul'",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,0.0,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.283,0.0,0.154,0.531,140.474,4.0,48.0,http://www.billboard.com/charts/hot-100/1972-09-16,1972Q3,32.0,1.0,24.0,3.0,16.0,5419.184,-8.0,0
